Team,Player_ID,Player_Name
AND,blackch01,Charlie Black
AND,brianfr01,Frankie Brian
AND,carteja01,Jake Carter
AND,clossbi01,Bill Closs
AND,gatesfr01,Frank Gates
AND,hargijo01,John Hargis
AND,johnsra01,Ralph Johnson
AND,kirkwa01,Walt Kirk
AND,komenmi01,Milo Komenich
AND,mitchmu01,Murray Mitchell
AND,niemiri01,Richie Niemiera
AND,owensre01,Red Owens
AND,schulho01,Howie Schultz
AND,seltzro01,Rollie Seltz
AND,smileja01,Jack Smiley
AND,stanced01,Ed Stanczak
BLB,budkowa01,Walt Budko
BLB,byrneto01,Tommy Byrnes
BLB,cloydpa01,Paul Cloyd
BLB,dolhojo01,Joe Dolhon
BLB,ezersjo01,Johnny Ezersky
BLB,feigege01,George Feigenbaum
BLB,gordopa01,Paul Gordon
BLB,hoffmpa01,Paul Hoffman
BLB,janotho01,Howie Janotta
BLB,jeannbu01,Buddy Jeannette
BLB,knorele01,Lee Knorek
BLB,lewisfr01,Freddie Lewis
BLB,livinro01,Ron Livingstone
BLB,mandijo01,John Mandic
BLB,mccarmi01,Mike McCarron
BLB,odonnan01,Andy O'Donnell
BLB,pughle01,Les Pugh
BLB,sadowed01,Ed Sadowski
BLB,schatma01,Marv Schatzman
BLB,toughbo01,Bob Tough
BLB,towerbl01,Blackie Towery
BLB,triptdi01,Dick Triptow
BLB,vonniwh01,Whitey Von Nieda
BOS,dollbo01,Bob Doll
BOS,engluge01,Gene Englund
BOS,ezersjo01,Johnny Ezersky
BOS,gibsoho01,Hoot Gibson
BOS,hertzso01,Sonny Hertzberg
BOS,kaftage01,George Kaftan
BOS,kinnebo01,Bob Kinney
BOS,lavelto01,Tony Lavelli
BOS,leedeed01,Ed Leede
BOS,mahnkjo01,John Mahnken
BOS,mullajo01,Joe Mullaney
BOS,nostrge01,George Nostrand
BOS,oconnde01,Dermie O'Connell
BOS,seminji01,Jim Seminoff
BOS,shannho01,Howie Shannon
BOS,spectar01,Art Spector
BOS,walkebr01,Brady Walker
CHS,barnhle01,Leo Barnhorst
CHS,bradljo01,Joe Bradley
CHS,grabojo01,Joe Graboski
CHS,hahnro01,Robert Hahn
CHS,hermskl01,Kleggie Hermsen
CHS,kudelfr01,Frank Kudelka
CHS,miasest01,Stan Miasek
CHS,mikaned01,Ed Mikan
CHS,nostrge01,George Nostrand
CHS,phillan01,Andy Phillip
CHS,rollike01,Kenny Rollins
CHS,spearod01,Odie Spears
CHS,zasloma01,Max Zaslofsky
DNN,barteed01,Ed Bartels
DNN,brownbo01,Bob Brown
DNN,brownji01,Jim Browne
DNN,carteja01,Jake Carter
DNN,cottoja01,Jack Cotton
DNN,crockdi01,Dillard Crocker
DNN,dardeji01,Jimmy Darden
DNN,doddea01,Earl Dodd
DNN,guokaal01,Al Guokas
DNN,hermabi01,Bill Herman
DNN,kluehdu01,Duane Klueh
DNN,royerbo01,Bob Royer
DNN,sailoke01,Kenny Sailors
DNN,toomaja01,Jack Toomay
DNN,volkefl01,Floyd Volker
FTW,armstcu01,Curly Armstrong
