Team,Player_ID,Player_Name
BOS,beckemo01,Moe Becker
BOS,brighal01,Al Brightman
BOS,connoch01,Chuck Connors
BOS,crislha01,Hal Crisler
BOS,duffybo01,Bob Duffy
BOS,eliasdo01,Don Eliason
BOS,fenlewa01,Warren Fenley
BOS,garfija01,Jack Garfinkel
BOS,graywy01,Wyndol Gray
BOS,hirscme01,Mel Hirsch
BOS,hoefech01,Charlie Hoefer
BOS,kappeto01,Tony Kappen
BOS,kellyje01,Jerry Kelly
BOS,kottmha01,Harold Kottman
BOS,murphdi01,Dick Murphy
BOS,simmoco01,Connie Simmons
BOS,simmojo01,Johnny Simmons
BOS,spectar01,Art Spector
BOS,vaughvi01,Virgil Vaughn
BOS,wallare01,Red Wallace
CHS,bakerno01,Norm Baker
CHS,carlich01,Chet Carlisle
CHS,carlsdo01,Don Carlson
CHS,davisbi01,Bill Davis
CHS,duffybo01,Bob Duffy
CHS,gilmuch01,Chuck Gilmur
CHS,halbech01,Chick Halbert
CHS,jarosto01,Tony Jaros
CHS,kautzwi01,Wilbert Kautz
CHS,oshiega01,Garland O'Shields
CHS,parrado01,Doyle Parrack
CHS,rensbro01,Bob Rensberger
CHS,rottnmi01,Mickey Rottner
CHS,seminji01,Jim Seminoff
CHS,sydnobu01,Buck Sydnor
CHS,zasloma01,Max Zaslofsky
CLR,baumhfr01,Frankie Baumholtz
CLR,brownle01,Leon Brown
CLR,corleke01,Ken Corley
CLR,endrene01,Ned Endress
CLR,faughbo01,Bob Faught
CLR,hermskl01,Kleggie Hermsen
CLR,lalicpe01,Pete Lalich
CLR,lefkoha01,Hank Lefkowitz
CLR,mogusle01,Leo Mogus
CLR,nostrge01,George Nostrand
CLR,riebeme01,Mel Riebe
CLR,rotheir01,Irv Rothenberg
CLR,sadowed01,Ed Sadowski
CLR,sailoke01,Kenny Sailors
CLR,scharbe01,Ben Scharnus
CLR,schuldi01,Dick Schulz
CLR,shabani01,Nick Shaback
CLR,wertira01,Ray Wertis
DTF,aubucch01,Chet Aubuchon
DTF,beckemo01,Moe Becker
DTF,brownha01,Harold Brown
DTF,dillebo01,Bob Dille
DTF,janisjo01,John Janisch
DTF,johnsha01,Harold Johnson
DTF,kingto01,Tom King
DTF,lewisgr01,Grady Lewis
DTF,maughar01,Ariel Maughan
DTF,mccarho01,Howie McCarty
DTF,miasest01,Stan Miasek
DTF,pearcge01,George Pearcy
DTF,pearche01,Henry Pearcy
DTF,schoomi01,Milt Schoon
DTF,stolkar01,Art Stolkey
NYK,brindau01,Aud Brindley
NYK,byrneto01,Tommy Byrnes
NYK,cluggbo01,Bob Cluggish
NYK,fitzgbo01,Bob Fitzgerald
NYK,freyfr01,Frido Frey
NYK,gottlle01,Leo Gottlieb
NYK,hertzso01,Sonny Hertzberg
NYK,kaplora01,Ralph Kaplowitz
NYK,knorele01,Lee Knorek
NYK,mangifr01,Frank Mangiapane
NYK,militna01,Nat Militzok
NYK,mullebo01,Bob Mullens
NYK,murphdi01,Dick Murphy
NYK,murphjo01,John Murphy
NYK,palmebu01,Bud Palmer
NYK,rosenha01,Hank Rosenstein
NYK,schecos01,Ossie Schectman
NYK,stutzst01,Stan Stutz
NYK,vanbrbu01,Butch van Breda Kolff
NYK,weberja01,Jake Weber
PHW,dallmho01,Howie Dallmar
PHW,fleisje01,Jerry Fleishman
PHW,fulksjo01,Joe Fulks
PHW,guokama01,Matt Guokas
PHW,hillhar01,Art Hillhouse
PHW,kaplora01,Ralph Kaplowitz
PHW,murphjo01,John Murphy
PHW,musian01,Angelo Musi
PHW,rosenpe01,Petey Rosenberg
PHW,rulloje01,Jerry Rullo
PHW,senesge01,George Senesky
PHW,shefffr01,Fred Sheffield
PIT,abramjo01,John Abramovic
PIT,beckemo01,Moe Becker
PIT,bytzumi01,Michael Bytzura
PIT,fabeljo01,Joe Fabel
PIT,frankna01,Nat Frankel
PIT,getchgo01,Gorham Getchell
PIT,gunthco01,Coulby Gunther
PIT,jorgeno01,Noble Jorgensen
PIT,jorgero01,Roger Jorgensen
PIT,kappeto01,Tony Kappen
PIT,maravpr01,Press Maravich
PIT,melvied01,Ed Melvin
PIT,mihalre01,Red Mihalik
PIT,millewa01,Walt Miller
PIT,millsjo01,John Mills
PIT,noszkst01,Stan Noszka
PIT,zelleha01,Harry Zeller
PRO,beendha01,Hank Beenders
PRO,callato01,Tom Callahan
PRO,calveer01,Ernie Calverley
PRO,curear01,Armand Cure
PRO,dehnere01,Red Dehnert
PRO,goodwpo01,Pop Goodwin
PRO,grimswo01,Woody Grimshaw
PRO,kelleke01,Ken Keller
PRO,martidi01,Dino Martin
PRO,mearnge01,George Mearns
PRO,morgeel01,Elmore Morgenthaler
PRO,pastuge01,George Pastushok
PRO,rosenha01,Hank Rosenstein
PRO,shannea01,Earl Shannon
PRO,sheabo01,Bob Shea
PRO,spicelo01,Lou Spicer
PRO,weberja01,Jake Weber
STB,baltihe01,Herschel Baltimore
STB,barrjo01,John Barr
STB,davisau01,Aubrey Davis
STB,dollbo01,Bob Doll
STB,hankice01,Cecil Hankins
STB,jacobfr01,Fred Jacobs
STB,loganjo01,John Logan
STB,martido01,Don Martin
STB,munroge01,George Munroe
STB,putnado01,Don Putman
STB,rouxgi01,Giff Roux
STB,siewera01,Ralph Siewert
STB,smawlbe01,Belus Smawley
STB,smithde01,Deb Smith
TRH,biasaha01,Hank Biasatti
TRH,fitzgbo01,Bob Fitzgerald
TRH,fitzgdi01,Dick Fitzgerald
TRH,fucarfr01,Frank Fucarino
TRH,hermskl01,Kleggie Hermsen
TRH,hoefech01,Charlie Hoefer
TRH,hurlero01,Roy Hurley
TRH,kasided01,Ed Kasid
TRH,mccarmi01,Mike McCarron
TRH,militna01,Nat Militzok
TRH,milleha01,Harry Miller
TRH,mogusle01,Leo Mogus
TRH,mullebo01,Bob Mullens
TRH,nostrge01,George Nostrand
TRH,sadowed01,Ed Sadowski
TRH,schuldi01,Dick Schulz
TRH,siewera01,Ralph Siewert
TRH,sovragi01,Gino Sovran
TRH,wallare01,Red Wallace
TRH,wertira01,Ray Wertis
WSC,feeribo01,Bob Feerick
WSC,gillege01,Gene Gallette
WSC,ganttbo01,Bob Gantt
WSC,goldfbe01,Ben Goldfaden
WSC,kelleke01,Ken Keller
WSC,lujacal01,Al Lujack
WSC,mahnkjo01,John Mahnken
WSC,mckinbo01,Bones McKinney
WSC,negraal01,Al Negratti
WSC,norlajo01,Johnny Norlander
WSC,ogradbu01,Buddy O'Grady
WSC,passama01,Marty Passaglia
WSC,scolafr01,Fred Scolari
WSC,torgoir01,Irv Torgoff
