Team,Player_ID,Player_Name
BLB,abramjo01,John Abramovic
BLB,bloommi01,Mike Bloom
BLB,fuetshe01,Herm Fuetsch
BLB,gaineel01,Elmer Gainer
BLB,hermskl01,Kleggie Hermsen
BLB,hoffmpa01,Paul Hoffman
BLB,jeannbu01,Buddy Jeannette
BLB,jorgejo01,Johnny Jorgensen
BLB,klotzhe01,Red Klotz
BLB,lewisgr01,Grady Lewis
BLB,mcnabch01,Chet McNabb
BLB,meinhca01,Carl Meinhold
BLB,reisech01,Chick Reiser
BLB,rotheir01,Irv Rothenberg
BLB,rulloje01,Jerry Rullo
BLB,schuldi01,Dick Schulz
BLB,seymopa01,Paul Seymour
BLB,simmoco01,Connie Simmons
BOS,bloommi01,Mike Bloom
BOS,connoch01,Chuck Connors
BOS,ehlerbu01,Bulbs Ehlers
BOS,garfija01,Jack Garfinkel
BOS,hankice01,Cecil Hankins
BOS,hewsoja01,Jack Hewson
BOS,hoefech01,Charlie Hoefer
BOS,janisjo01,John Janisch
BOS,mariasa01,Saul Mariaschin
BOS,munroge01,George Munroe
BOS,noszkst01,Stan Noszka
BOS,riebeme01,Mel Riebe
BOS,sadowed01,Ed Sadowski
BOS,simmoco01,Connie Simmons
BOS,spectar01,Art Spector
BOS,stumpge01,Gene Stump
CHS,gilmuch01,Chuck Gilmur
CHS,halbech01,Chick Halbert
CHS,hustopa01,Paul Huston
CHS,jorgejo01,Johnny Jorgensen
CHS,miasest01,Stan Miasek
CHS,phillan01,Andy Phillip
CHS,rockge01,Gene Rock
CHS,rottnmi01,Mickey Rottner
CHS,sailoke01,Kenny Sailors
CHS,schadbe01,Ben Schadler
CHS,seminji01,Jim Seminoff
CHS,toomaja01,Jack Toomay
CHS,vancege01,Gene Vance
CHS,zasloma01,Max Zaslofsky
NYK,braunca01,Carl Braun
NYK,byrneto01,Tommy Byrnes
NYK,gottlle01,Leo Gottlieb
NYK,hertzso01,Sonny Hertzberg
NYK,holubdi01,Dick Holub
NYK,knorele01,Lee Knorek
NYK,kukara01,Ray Kuka
NYK,misakwa01,Wat Misaka
NYK,noelpa01,Paul Noel
NYK,palmebu01,Bud Palmer
NYK,stutzst01,Stan Stutz
NYK,tanensi01,Sid Tanenbaum
NYK,vanbrbu01,Butch van Breda Kolff
PHW,beendha01,Hank Beenders
PHW,brownst01,Stan Brown
PHW,crossch01,Chink Crossin
PHW,dallmho01,Howie Dallmar
PHW,fleisje01,Jerry Fleishman
PHW,fulksjo01,Joe Fulks
PHW,halbech01,Chick Halbert
PHW,hillhar01,Art Hillhouse
PHW,kaplora01,Ralph Kaplowitz
PHW,musian01,Angelo Musi
PHW,obriebo01,Bob O'Brien
PHW,rockeja01,Jack Rocker
PHW,sailoke01,Kenny Sailors
PHW,senesge01,George Senesky
PRO,beendha01,Hank Beenders
PRO,calveer01,Ernie Calverley
PRO,downebi01,Bill Downey
PRO,ezersjo01,Johnny Ezersky
PRO,fitzgdi01,Dick Fitzgerald
PRO,goodwpo01,Pop Goodwin
PRO,graywy01,Wyndol Gray
PRO,hickena01,Nat Hickey
PRO,hubbabo01,Bob Hubbard
PRO,janisjo01,John Janisch
PRO,kellyje01,Jerry Kelly
PRO,martidi01,Dino Martin
PRO,maughar01,Ariel Maughan
PRO,mearnge01,George Mearns
PRO,nostrge01,George Nostrand
PRO,robbile01,Lee Robbins
PRO,sailoke01,Kenny Sailors
PRO,shannea01,Earl Shannon
PRO,thursme01,Mel Thurston
PRO,toomaja01,Jack Toomay
PRO,wertira01,Ray Wertis
STB,abramjo01,John Abramovic
STB,dollbo01,Bob Doll
STB,graywy01,Wyndol Gray
STB,lewisgr01,Grady Lewis
STB,loganjo01,John Logan
STB,martido01,Don Martin
STB,maughar01,Ariel Maughan
STB,ogradbu01,Buddy O'Grady
STB,putnado01,Don Putman
STB,rochare01,Red Rocha
STB,rotheir01,Irv Rothenberg
STB,rouxgi01,Giff Roux
STB,smawlbe01,Belus Smawley
WSC,feeribo01,Bob Feerick
WSC,hertzso01,Sonny Hertzberg
WSC,mahnkjo01,John Mahnken
WSC,mckinbo01,Bones McKinney
WSC,norlajo01,Johnny Norlander
WSC,okeefdi01,Dick O'Keefe
WSC,rotheir01,Irv Rothenberg
WSC,scolafr01,Fred Scolari
WSC,tinglja01,Jack Tingle
WSC,torgoir01,Irv Torgoff
