player_id, score
harrist01,0.540384
johnsvi01,4.812196
laimbbi01,7.125204
longjo01,3.008834
mahorri01,3.382946
rodmade01,10.290617999999998
rowinji01,0.083136
sallejo01,5.800136
thomais01,7.291475999999999
willimi02,4.54685
bolma01,1.621152
frankte01,0.83136
garlawi01,1.87056
grahaor01,0.0
higgiro01,2.452512
jonessh01,0.124704
mcdonbe01,0.540384
mullich01,6.095695999999999
richmmi01,6.319474
sampsra01,3.601616
smithla01,2.5356479999999997
smithot01,1.496448
starkjo01,4.1419999999999995
stroejo01,0.0
teaglte01,1.288608
whiteje01,2.2031039999999997
berrywa01,1.413312
brownto01,0.748224
chievde01,0.665088
floydsl01,5.1812
johnsbu01,2.577216
johnsfr01,1.787424
leaveal01,2.1199679999999996
mccorti01,2.49408
nevitch01,1.0135699999999999
olajuha01,9.203604
shortpu01,2.577216
thompbe01,0.872928
thorpot01,6.153201999999999
woodsmi01,3.242304
dreilgr01,0.45724800000000004
flemive01,3.491712
fredean01,0.20784
grayst01,0.45724800000000004
millere01,6.2204
mortori01,0.0
persoch01,2.28624
skilesc01,3.32544
smitsri01,4.266704
stephev01,0.041568
thompla01,2.3278079999999997
tisdawa01,2.90976
toneyse01,0.124704
wittmra01,2.452512
bannike01,0.29097599999999996
benjabe01,2.244672
dailequ01,1.538016
garrito01,1.0392
gondrgr01,0.249408
grantga01,1.24704
lockro01,-0.083136
mannida01,5.098064
nixonno01,6.6263879999999995
normake01,2.161536
popsoda01,0.0
rosero01,0.0
smithch01,3.907392
sumptba01,0.0
whatlen01,1.3717439999999999
whiteer01,0.332544
willike01,0.7897919999999999
willire01,2.7434879999999997
wolfjo01,0.62352
abdulka01,16.417051999999998
campbto01,3.008834
coopemi01,6.73057
greenac01,7.3489819999999995
johnsma02,11.91177
lampje01,2.0527699999999998
mcnamma01,1.304546
riverda01,0.0
scottby01,6.864965999999999
thompmy01,5.020035999999999
woolror01,3.74112
worthja01,7.847797999999999
cummipa01,1.745856
edwarke01,2.1199679999999996
graysy01,0.29097599999999996
hastisc01,1.678658
longgr01,3.491712
mitchto01,0.041568
nealcr01,-0.041568
seikaro01,2.826624
shaskjo01,0.7897919999999999
sparrro01,2.3278079999999997
sundvjo01,1.24704
tayloan01,0.083136
thompbi01,2.302178
washipe01,0.29097599999999996
wheelcl01,0.249408
breuera01,2.1199679999999996
cummite01,5.472175999999999
davisma01,0.29097599999999996
dunlemi01,1.413312
grayeje01,0.7897919999999999
horfoti01,0.0
humphja01,3.574848
krystla01,2.618784
mokespa01,1.413312
moncrsi01,6.594512
piercri01,4.931792
presspa01,4.073664
roberfr01,1.745856
sikmaja01,7.067697999999999
turnean01,0.7897919999999999
baglejo01,1.9121279999999998
carrojo01,3.93416
cavenro01,0.0
connele01,2.577216
gaineco01,0.249408
hinsoro01,3.076032
hopsode01,2.094338
jonesbi01,0.249408
leeke01,0.7897919999999999
mcgeemi01,2.941636
morrich01,2.992896
shackch01,1.122336
willibu01,5.763152
butlegr01,-0.041568
ewingpa01,6.63608
greensi02,1.413312
jacksma01,4.3082720000000005
myerspe01,1.24704
newmajo01,2.785056
oaklech01,5.38904
stricro02,3.8658240000000004
tucketr01,2.7178579999999997
vandeki01,5.59688
walkeke01,1.953696
wilkied01,0.332544
wilkige01,2.826624
anderro01,1.8289920000000002
barklch01,8.215664
brooksc01,2.7178579999999997
cheekma01,6.236337999999999
colembe01,0.83136
gminsmi01,3.8242559999999997
hawkihe01,5.555312
hendege01,4.994406
robincl01,2.3278079999999997
smithde02,3.32544
thornbo01,0.374112
welpch01,0.29097599999999996
wingada01,0.997632
chambto01,5.680015999999999
corbity01,2.826624
critewi01,0.041568
dunntr01,2.036832
gattike01,1.87056
gilliar01,3.1591679999999998
hornaje01,5.8462879999999995
johnsed03,3.076032
johnske02,6.303535999999999
kerrst01,7.478794000000001
langan01,2.369376
majerda01,5.098064
perryti01,2.369376
westma01,3.4085759999999996
anderri01,0.9560639999999999
bowiesa01,2.369376
brancad01,1.42925
bryanma01,1.496448
drexlcl01,7.317105999999999
duckwke01,3.185936
ferrero01,-0.083136
johnsst03,3.061232
jonesca01,4.391408
kerseje01,4.463714
portete01,6.42824
sichtje01,2.967266
steppbr01,0.540384
youngda01,1.995264
allenra01,0.083136
berryri01,0.997632
delnevi01,3.4501440000000003
gillebe01,0.0
jacksmi02,0.0
mccraro01,4.713122
peterji01,1.953696
pressha01,1.995264
smithke01,5.35258
andergr01,1.413312
andermi01,0.083136
anderwi01,2.70192
bowiean01,1.2054719999999999
brickfr01,1.953696
comegda01,0.5819519999999999
dawkijo01,2.660352
gudmupe01,0.5819519999999999
kingal01,2.369376
maxweve01,4.063972
roberal01,4.599247999999999
rothsc01,0.29097599999999996
smartke01,0.0
smrekmi01,1.7777319999999999
ballagr01,4.713122
cagemi01,3.367008
champmi01,-0.041568
ellisda01,5.513744
johnsav01,4.588418
listeal01,2.28624
lucasjo01,3.283872
mcdanxa01,4.100432
mckeyde01,3.076032
mcmilna01,2.70192
polynol01,2.785056
reynoje01,1.538016
schoeru01,0.748224
threase01,3.034464
baileth01,2.826624
brownmi01,1.538016
eatonma01,3.7678879999999997
farmeji01,0.29097599999999996
griffda01,1.621152
hansebo01,2.634722
iavarma01,1.5123859999999998
kofoeba01,0.083136
leckner01,0.706656
lesji01,1.496448
malonka01,7.966256
ortizjo01,0.041568
stockjo01,7.509008
alarima01,1.288608
catlete01,1.9121279999999998
coltest01,1.3717439999999999
eacklle01,0.997632
feitlda01,0.20784
grantha01,2.785056
jonesch01,2.3853139999999997
jonesch02,1.2054719999999999
kingbe01,6.0541279999999995
malonje01,3.7678879999999997
walkeda01,3.424514
willijo02,2.868192
braunca01,5.57125
butleal01,1.7042879999999998
cousybo01,9.516764
guarige01,3.513896
heinsto01,11.336064
joneskc01,9.230896
jonessa01,14.402404
loscuji01,6.513038
phillga01,1.5123859999999998
ramsefr01,9.79691
russebi01,17.078694
sandeto01,9.605008
bellawa01,7.799984
bonsage01,-0.041568
cableba01,1.3717439999999999
carlho01,-0.20784
davisra01,0.249408
deesar01,1.538016
grabojo01,3.798626
greensi01,1.080768
hattove01,0.374112
johnsan01,1.9121279999999998
laresyo01,0.124704
leonasl01,0.62352
piontda01,1.538016
sauldwo01,1.954834
turneja02,0.0
tyrach01,0.9560639999999999
walkeho01,0.124704
bockhbu01,1.288608
boozebo01,6.652017999999999
buckhjo01,0.498816
embrywa01,4.615186
nordmbe01,0.706656
reedhu01,1.1639039999999998
roberos01,10.393138
smithad01,3.5600479999999997
twymaja01,5.014927999999999
wiesebo01,-0.29097599999999996
zelleda01,-0.041568
dukeswa01,2.770256
eganjo01,2.1199679999999996
ferrybo01,2.036832
howelba01,8.45538
joneswi01,0.540384
leege01,1.080768
mcmilsh01,1.0392
morelja01,2.2031039999999997
noblech01,1.481648
ohldo01,3.1443679999999996
scottra01,2.28624
shuege01,4.5576799999999995
bayloel01,7.176464
felixra01,4.599247999999999
hawkito01,1.7042879999999998
hundlho01,1.8141919999999998
jolifho01,0.498816
krebsji01,1.745856
larusru01,4.682384000000001
mcneibo01,0.498816
selvyfr01,3.476912
simsbo01,0.166272
smithbo01,0.0
westje01,8.938258000000001
yateswa01,-0.20784
blanege01,-0.041568
buckncl01,0.540384
buddda01,1.7042879999999998
burtoed01,0.0
butchdo01,0.7897919999999999
greenjo01,4.97336
gueriri01,6.0541279999999995
imhofda01,4.432976
jordoph01,2.161536
kistldo01,0.0
martiwh01,-0.20784
naullwi01,5.810966
smithbi01,-0.083136
stithsa01,-0.041568
arizipa01,8.48101
attleal01,2.3278079999999997
chambwi01,13.027859999999999
conlied01,1.953696
golato01,5.945361999999999
luckete01,0.166272
meschto01,4.1419999999999995
radovfr01,0.0
rodgegu01,3.601616
ruklijo01,0.249408
arcenst01,-0.041568
darroji01,-0.041568
eichhdi01,0.0
ferraal01,1.3717439999999999
foustla01,6.552944
hagancl01,6.735154
hillcl01,0.124704
hornro01,0.0
lacoufr01,0.706656
lovelcl01,7.639957999999999
mccarjo01,1.886498
pettibo01,8.023762
wilkele01,5.222767999999999
biancal01,0.997632
costela01,5.654386
gambeda01,3.71549
greerha01,6.485745999999999
halbrsw01,0.249408
kerrre01,5.446545999999999
neumapa01,2.70192
osborch01,-0.041568
roberjo01,0.7897919999999999
schaydo01,7.982194
shaffle01,3.1028
brownjo01,1.745856
creigji01,-0.083136
drewjo01,5.430607999999999
duvalde01,0.041568
hawkico01,9.270802
hendeto01,2.759426
hollawi01,2.452512
hudsolo01,5.6384479999999995
jonesdw01,1.621152
meminde01,2.88413
sojoumi01,1.953696
vanarto01,3.31064
willobi01,1.24704
anderje01,0.930434
ardji01,1.2214099999999999
bosweto01,3.1335379999999997
cowenda01,7.62402
havlijo01,12.666239999999998
kuberst01,2.692228
mcdongl01,1.262978
nelsodo01,7.686634
scottch01,4.906161999999999
searced01,0.0
silaspa01,8.22191
stacoke01,1.553954
whitejo01,5.9613000000000005
adamsdo01,1.496448
charlke01,1.3717439999999999
digreer01,0.540384
gibbsdi01,0.872928
heardga01,2.0784
marinja01,4.807088
mcadobo01,10.034964
mcmilto01,1.621152
mcmilji01,4.505282
schluda01,2.618784
shumajo01,3.200736
smithra01,4.931792
washiji01,2.785056
weissbo01,3.1335379999999997
benbole01,0.62352
blockjo01,3.31064
boerwto01,3.74112
fernser01,1.304546
garrero01,1.288608
guokama02,2.967266
johnsmi01,3.53328
laskojo01,0.706656
lovebo01,5.139632
pattest01,1.24704
pondecl01,0.9144960000000001
sloanje01,4.017296
thurmna01,5.139632
vanlino01,4.391408
wilsobo03,0.665088
beardbu01,4.989297999999999
breweji01,4.089602
carrau01,3.476912
choneji01,3.466082
cleamji01,3.757058
lambejo01,0.748224
russeca02,3.809456
smithbi02,2.5356479999999997
snydedi01,4.962529999999999
walkefo01,2.5356479999999997
wittelu01,0.41568
brownro02,1.398512
clarkar01,5.763152
dickehe01,0.0
eberhal01,1.080768
fordch01,3.1335379999999997
hairsli01,0.41568
joneswa02,2.46845
laniebo01,7.010192
mengejo01,1.7042879999999998
moneyer01,1.745856
porteho01,1.7042879999999998
porteke01,2.70192
rowecu01,4.474544
thomate01,0.083136
trappge01,1.45488
williea01,0.540384
beckby01,4.391408
bradlji01,1.7617939999999999
fosteja01,0.7334240000000001
gerargu01,2.8118239999999997
irvinge01,2.28624
isselda01,8.397874
jonesbo01,6.402609999999999
simpsra01,4.017296
terrycl01,2.022032
thompda01,6.303535999999999
towemo01,1.065968
webstma01,3.6164159999999996
willich02,5.1812
barryri01,7.815922
davisdw01,1.538016
dickede01,2.3853139999999997
dudlech01,2.7178579999999997
hawkiro01,0.7897919999999999
johnsch01,3.149476
johnsge02,2.88413
mullije01,5.986929999999999
raycl01,4.422146
smithph01,5.737521999999999
wilkeja01,8.404119999999999
willigu01,6.652017999999999
bailegu01,0.20784
hawesst01,2.5356479999999997
johnsjo01,4.4073459999999995
kunneke01,2.1199679999999996
meelycl01,0.748224
meriwjo01,1.995264
murphca01,4.848656
newlimi01,3.53328
ratleed01,2.3278079999999997
rileyro01,0.665088
tomjaru01,6.345104
whiteru01,0.083136
wohlda01,0.872928
barnena01,0.0
busedo01,6.236337999999999
elmorle01,1.7042879999999998
flynnmi01,0.706656
granttr01,2.3278079999999997
hillmda01,4.188676
jordach01,0.124704
kellebi01,4.952838
knighbi01,5.472175999999999
lamarbo01,1.0392
mannied01,1.787424
netolbo01,6.086004
owensto01,4.323072
robisda01,4.198367999999999
roundda01,4.807088
architi01,7.732785999999999
bigelbo01,0.166272
dantomi01,0.45724800000000004
hansegl01,0.332544
johnsol01,1.995264
kosmale01,0.20784
laceysa01,4.225136
mcneila01,1.8289920000000002
roberri01,1.496448
robinbi01,2.868192
walkeji01,3.601616
wedmasc01,6.2107079999999995
winfile01,1.87056
averibi01,2.343746
bakerji01,-0.083136
conneji01,0.124704
dampilo01,6.028497999999999
gilmoar01,10.060594
joneswi02,4.906161999999999
joyceke01,1.24704
lucasma01,5.446545999999999
mcclate01,5.5456199999999995
mcdanji01,4.266704
murphal01,0.0
neumajo01,1.9121279999999998
roberma01,2.5931539999999997
thomaro01,1.9280659999999998
vanbrja01,1.87056
allenlu01,4.214306
calhoco01,2.094338
forddo01,1.45488
freemdo01,5.945361999999999
goodrga01,6.942994
kupeccj01,0.62352
lantzst01,4.36464
rileypa01,1.346114
rochejo01,1.995264
russeca01,4.864593999999999
warneco01,1.953696
washike01,4.807088
weslewa01,1.7042879999999998
williro01,2.5356479999999997
bridgju01,2.785056
brokaga01,0.7897919999999999
dandrbo01,6.58482
davismi02,1.413312
foxji01,2.7434879999999997
mayescl01,0.41568
mcglojo01,5.529682
meyerda01,2.0784
priceji01,3.1028
restake01,1.45488
smithel01,3.6164159999999996
wintebr01,3.601616
behagro01,1.787424
bibbyhe01,2.759426
boydfr01,0.872928
colemec01,1.330176
countme01,3.6898599999999995
jamesaa01,1.787424
kelleri01,3.574848
maravpe01,4.183567999999999
mcelrji01,2.036832
mooreot01,2.0784
nelsolo01,1.2054719999999999
stallbu01,0.45724800000000004
willina01,1.87056
basseti01,2.343746
buccige01,0.847298
eakinji01,6.3769800000000005
ervinju01,10.799126
hugheki01,3.632354
jonesri01,4.573618
melchbi01,6.933301999999999
natersw01,5.056495999999999
schaebi01,1.5955219999999999
skinnal01,2.842562
taylobr01,6.086004
terrych01,1.7617939999999999
willijo01,3.7314279999999993
barneji02,2.5356479999999997
bellde01,0.041568
bradlbi01,5.5456199999999995
davisme01,0.166272
foglela01,0.0
fraziwa01,9.120467999999999
gianejo01,3.09197
haywosp01,8.938258000000001
jacksph01,3.9392679999999993
mayfike01,-0.083136
monroea01,5.6959539999999995
shortge01,0.041568
walkne01,2.9513279999999997
wingoha01,2.426882
baskeje01,0.0
bryanjo01,1.413312
cartefr01,1.953696
catchha01,1.288608
collido01,5.1812
cunnibi01,6.7767219999999995
ellisle01,3.466082
freewo01,5.222767999999999
leecl01,3.5600479999999997
mcginge01,7.457748
mixst01,4.931792
normaco01,0.332544
adamsal01,4.225136
awtrede01,2.967266
bantomi01,2.452512
erickke01,2.5100179999999996
hawthna01,0.45724800000000004
lumpkph01,0.20784
perrycu01,3.1591679999999998
saundfr01,0.540384
soberri01,2.2031039999999997
vanardi01,5.347472
westppa01,6.194769999999999
wetzejo01,0.83136
anderda02,0.45724800000000004
clemeba01,1.45488
grossbo01,3.881762
hollili01,3.991666
jonesst01,4.432976
leegr01,0.041568
martila01,0.7897919999999999
nealll01,2.8009939999999998
petrige01,3.601616
smithgr01,3.632354
steella01,3.175106
waltobi01,6.875795999999999
wickssi01,5.056495999999999
bristal01,1.8289920000000002
dietrco01,1.87056
frankwi01,0.124704
galemi01,2.759426
gervige01,6.01256
johnsst01,2.8118239999999997
karlge01,1.413312
kenonla01,5.986929999999999
olberma01,2.7434879999999997
paultbi01,5.57125
silasja01,6.469808
smithke02,0.083136
vanzade01,0.0
wardhe01,0.29097599999999996
wisesk01,0.0
davisle01,1.9121279999999998
ingelto01,0.29097599999999996
mcfarpa01,0.540384
warrebo01,2.036832
wrighjo01,0.249408
abdulza01,2.70192
brownfr01,5.488114
burleto01,3.4085759999999996
carlsal01,0.041568
derliro01,0.20784
gillihe01,2.842562
grayle01,1.7042879999999998
hummejo01,1.330176
norwowi01,1.5795839999999999
oleynfr01,0.041568
sealsbr01,1.2054719999999999
skinnta01,0.7897919999999999
wattssl01,1.953696
barnema01,4.599247999999999
barrmi01,1.122336
boonero01,5.862225999999999
carrml01,4.895332
chanedo01,5.227875999999999
dentora01,2.28624
greenst01,0.498816
hackeru01,0.166272
lewisfr02,6.600757999999999
parkhba01,-0.124704
rogerha01,0.29097599999999996
ruffnpa01,0.374112
cartege01,3.684752
dilladw01,0.0
gardnke01,0.041568
hamiljo01,1.7042879999999998
kennego01,2.369376
smithal01,1.87056
washido01,0.083136
benneme01,0.29097599999999996
burdeti01,1.080768
calvima01,5.347472
darneri01,-0.041568
govange01,3.3522079999999996
greenmi01,4.640815999999999
jacksmi01,1.413312
taylofa01,1.538016
twardda01,4.947729999999999
vaughda01,0.665088
wisewi01,6.485745999999999
bingda01,5.887855999999999
cheniph01,5.488114
greveke01,3.216674
haskicl01,2.826624
hayesel01,7.026129999999999
jonesji01,7.716848000000001
kozelto01,0.41568
kroppto01,0.29097599999999996
riordmi01,5.419777999999999
robintr01,4.183567999999999
unselwe01,6.444177999999999
weathni01,1.538016
barketo01,0.41568
davisro01,0.249408
hillar01,1.745856
cookno01,0.0
fostefr01,0.872928
hicksph01,0.20784
maysc01,2.244672
mccrapa01,0.20784
smithwi02,0.41568
starrke01,-0.083136
howarmo01,0.249408
willich03,-0.083136
cashco01,0.0
douglle01,1.496448
selleph01,0.0
parkeso01,2.90976
rogerma01,-0.083136
elstoda01,-0.041568
mccaran01,0.332544
washiri01,1.621152
abernto01,1.7042879999999998
tatumea01,1.8289920000000002
bucknqu01,3.050402
lloydsc01,0.540384
waltoll01,0.7897919999999999
griffpa01,2.036832
walkean01,0.29097599999999996
laytomo01,0.7897919999999999
sheltlo01,4.947729999999999
danieme01,8.180342
furlote01,1.3717439999999999
feherbu01,0.62352
leero01,1.5795839999999999
terreir01,1.496448
davisjo01,3.175106
jonesro01,1.720226
walkewa01,3.06634
barnhno01,0.0
tolsode01,0.83136
wilkebo01,1.330176
kupchmi01,4.063972
pacejo01,1.1798419999999998
wrighla01,2.26061
foleyja01,0.083136
swartda01,1.2214099999999999
coxjo01,0.20784
dischte01,5.721584
hardnch01,0.9560639999999999
kingma01,0.041568
mantini01,0.0
mcgilbi01,2.9513279999999997
nowelme01,1.080768
sladeje01,0.0
stavela01,0.665088
wellsra01,-0.083136
olsenbu01,1.1639039999999998
tiemada01,-0.20784
debusda01,5.5456199999999995
doyleda01,0.041568
loughke01,3.32544
barnedi01,5.9613000000000005
wileyge01,1.1639039999999998
conlege01,3.5810939999999993
hoguedu01,0.041568
rudomjo01,0.665088
searske01,6.552944
stithto01,-0.249408
fedorda01,-0.041568
gunthda01,0.0
hightwa01,3.4353439999999997
montgho01,0.041568
whitehu01,0.124704
barnhjo01,2.7178579999999997
beatyze01,8.48101
bridgbi01,5.404977999999999
duffybo02,0.20784
farmemi01,1.330176
tormobu01,0.5819519999999999
vaughch01,3.866962
chapple01,2.978096
meriwpo01,0.083136
walkech01,7.857489999999999
warlebe01,3.6431839999999998
washbch01,0.124704
willike02,6.070065999999999
woodle01,0.9144960000000001
dayeda01,1.5795839999999999
henryco01,0.249408
minnidi01,0.7897919999999999
waitegr01,0.540384
whiteto01,0.0
bensoke01,2.660352
hendeke01,0.0
johnska01,-0.041568
rogerjo01,0.166272
brookmi01,2.036832
evansmi01,1.2054719999999999
martima01,0.0
moorean01,0.0
wrighbr01,0.0
bedfowi01,1.346114
moorero01,0.0
russewa01,0.083136
wadema01,0.0
maxwece01,6.6827559999999995
stipast01,3.74112
burttst01,0.20784
colemno01,-0.166272
drewla01,2.992896
fieldke01,1.1639039999999998
gordola01,0.0
gregocl01,0.041568
murphto01,2.5356479999999997
nesslma01,0.0
phelpmi01,0.124704
matthwe01,2.8585
wagnemi01,0.9720019999999999
winslri01,-0.083136
englech01,0.124704
mckenke01,1.5123859999999998
moorejo01,2.992896
okoremi01,1.7042879999999998
walleja01,-0.083136
washidu01,0.166272
wilsori02,0.124704
carliri01,1.1798419999999998
donovbi01,-0.041568
mcneach01,0.665088
orrlo01,1.995264
scurrca01,1.080768
askewvi01,2.49408
hendeda01,-0.166272
toneyan01,4.864593999999999
vraneda01,1.745856
baileja01,2.036832
cookje01,1.87056
martibi01,0.249408
murphro01,-0.083136
wilsoni01,-0.041568
arlaujo01,-0.041568
edwarfr01,1.9280659999999998
oldhaja01,0.540384
blackna01,-0.041568
mitchmi01,4.474544
nimphku01,1.995264
rellfri01,0.0
zevenph01,0.0
johnscl01,2.5931539999999997
turpime01,2.49408
murphja01,0.083136
kauffbo01,4.34984
clydebe01,0.083136
downist01,0.7641619999999999
finkeha01,2.219042
hankiph01,1.0135699999999999
harribe01,-0.041568
adelmri01,1.413312
hewitbi01,0.997632
davisji01,1.787424
ligonbi01,-0.083136
bracest01,1.678658
kendrfr01,0.124704
wellsow01,0.041568
brownro01,8.970134
edgech01,1.7042879999999998
packwa01,0.041568
durreke01,0.20784
kojisdo01,4.474544
maydo01,3.3413779999999997
littlge01,4.006466
robbire01,6.277905999999999
hairsha01,4.671554
lovest01,0.9144960000000001
cunnidi01,1.304546
driscte01,0.706656
rulebo01,4.266704
thompge01,4.225136
finchla01,0.706656
jonesco01,1.745856
keyeju01,3.2275039999999997
mountri01,2.7178579999999997
obrieji02,0.930434
robinro01,0.332544
shephbi01,0.706656
boydke01,0.041568
fryerbe01,0.665088
greenla01,0.997632
kimbato01,1.413312
leeru01,0.124704
ladnewe01,3.4928500000000002
sojouwi01,2.26061
darkje01,0.124704
jacksgr01,0.0
rikerto01,0.083136
stallda01,2.426882
smithdo02,0.0
tschojo01,0.041568
warbipe01,-0.124704
melchga01,0.872928
owensji01,0.124704
templco01,0.041568
adamsge01,0.9560639999999999
englisc01,0.41568
harribi01,-0.166272
jabalwa01,6.277905999999999
nashbo01,0.872928
obrieji01,0.62352
royalre01,0.0
williar01,2.634722
briskjo01,4.432976
jackswa01,0.124704
mcintke01,0.29097599999999996
caldwjo01,4.3082720000000005
moorege01,3.851024
willifl01,-0.124704
willimi01,0.166272
wuycide01,0.5819519999999999
dickecl01,-0.332544
mcpipro01,-0.083136
millela01,2.577216
williha01,0.166272
battsll01,-0.20784
billili01,-0.166272
combsgl01,5.446545999999999
higgibi01,-0.249408
perryau01,0.041568
powelci01,4.391408
washist01,0.0
sharmbi01,8.570392
rolliph01,0.45724800000000004
wilfowi01,1.678658
johnsro01,0.0
alcorga01,0.0
bellwh01,0.041568
garmadi01,4.1419999999999995
georgja01,3.742258
palmeji01,0.997632
kennepi01,-0.041568
becker01,2.5931539999999997
ramseca01,0.083136
brownda01,0.0
budkowa01,2.3278079999999997
ezersjo01,0.706656
holcodo01,0.041568
jeannbu01,3.4085759999999996
krausda01,-0.124704
krauthe01,-0.041568
lewisfr01,0.748224
mahnkjo01,1.8289920000000002
martido01,0.665088
mogusle01,3.32544
pelkija01,3.367008
raderho01,-0.249408
ramsera01,0.0
reisech01,2.28624
simmoco01,2.5356479999999997
stutzst01,1.621152
tanensi01,0.45724800000000004
tidriha01,1.2054719999999999
toomaja01,1.496448
torgoir01,2.244672
bachjo01,0.332544
beendha01,0.45724800000000004
dollbo01,1.66272
ehlerbu01,1.330176
farbmph01,0.5819519999999999
garfija01,0.45724800000000004
halbech01,3.076032
hazenjo01,0.083136
kaftage01,1.413312
kellyto01,0.5819519999999999
kinnebo01,1.995264
lucasal01,0.0
nostrge01,0.872928
noszkst01,0.748224
oconnde01,-0.249408
riebeme01,1.745856
roberbi01,0.29097599999999996
seminji01,2.244672
shannea01,2.90976
spectar01,0.5819519999999999
stumpge01,0.872928
bloommi01,1.1639039999999998
brownji01,0.041568
eskrija01,0.249408
gilmuch01,1.9121279999999998
kachawh01,0.29097599999999996
meinhca01,0.45724800000000004
miasest01,4.281504
mikaned01,1.122336
millebi01,0.0
phillan01,5.862225999999999
rollike01,1.080768
spearod01,2.3278079999999997
vancege01,2.2031039999999997
zasloma01,5.264335999999999
armstcu01,1.45488
blackch01,1.1639039999999998
crockdi01,0.9144960000000001
halebr01,2.1199679999999996
hamilra01,-0.124704
henrybi01,1.2054719999999999
kirkwa01,2.0784
klierle01,1.24704
niemiri01,1.995264
pughro01,0.041568
smileja01,0.166272
toughbo01,-0.041568
towerbl01,1.080768
triptdi01,0.62352
williwa01,0.748224
brookpr01,0.20784
byrneto01,1.66272
glamage01,0.083136
kostean01,0.706656
lumppra01,2.785056
maddoja01,0.0
malamli01,0.706656
mandijo01,0.872928
nagyfr01,0.872928
napolpa01,0.0
passama01,0.041568
sprinji01,0.0
spruiji01,0.0
wehrdi01,-0.041568
carlsdo01,4.022404
dwanja01,0.498816
ellefra01,0.0
ferriar01,2.692228
formado01,0.332544
gardnea01,0.29097599999999996
jarosto01,3.440452
jorgejo01,0.45724800000000004
mikange01,14.779961999999998
pollaji01,8.045946
schaehe01,4.438084
smithdo01,-0.041568
tinglja01,0.166272
colonjo01,0.041568
gallaha01,5.929424
jamesge01,0.20784
knorele01,2.1199679999999996
kukara01,1.288608
mcgahme01,0.62352
noelpa01,1.1798419999999998
palmebu01,3.076032
rittete01,0.997632
rotheir01,0.9560639999999999
shriddi01,0.0
vanbrbu01,1.8289920000000002
bishoga01,1.1639039999999998
bornhja01,0.332544
crossch01,0.872928
dallmho01,2.90976
fleisje01,0.9144960000000001
fulksjo01,7.799984
morgeel01,0.20784
musian01,1.45488
obriebo01,0.083136
rulloje01,0.62352
sadowed01,4.905024
senesge01,2.577216
brownbo01,0.498816
calveer01,2.28624
hubbabo01,0.166272
ogradbu01,0.5819519999999999
painefr01,-0.124704
pughle01,0.249408
robbile01,0.083136
rouxgi01,1.413312
sailoke01,2.161536
scharbe01,0.0
schneot01,0.540384
shannho01,1.413312
tonkoan01,-0.166272
walkebr01,1.1639039999999998
